Location,Date,Time  ,CO (mg/m3),SO2(µg/m³),NO2(µg/m³),PM2.5(µg/m³),PM10(µg/m³),Temp(°C),RH (%)
Hazratbal Shrine,15/07/2023,12:30 PM,0.28 ,5.72 ,0.11 ,15.00 ,45.00 ,32.30 ,72.58 
Hazratbal Shrine,15/07/2023,12:40 PM,0.26 ,5.72 ,0.08 ,16.00 ,33.00 ,32.50 ,73.00 
Hazratbal Shrine,15/07/2023,12:50 PM,0.31 ,2.86 ,0.05 ,14.00 ,31.00 ,32.50 ,73.43 
Hazratbal Shrine,15/07/2023,1:00 PM,0.32 ,2.86 ,0.03 ,17.00 ,30.00 ,32.60 ,73.85 
Hazratbal Shrine,15/07/2023,1:10 PM,0.00 ,5.72 ,0.03 ,19.00 ,31.00 ,32.80 ,74.27 
Hazratbal Shrine,15/07/2023,1:20 PM,0.00 ,5.72 ,0.03 ,11.00 ,33.00 ,32.51 ,61.37 
Hazratbal Shrine,15/07/2023,1:30 PM,0.00 ,5.72 ,0.03 ,18.00 ,37.00 ,32.80 ,65.31 
Hazratbal Shrine,15/07/2023,1:40 PM,0.00 ,5.72 ,0.03 ,15.00 ,35.00 ,32.90 ,72.49 
Hazratbal Shrine,15/07/2023,1:50 PM,0.34 ,5.72 ,0.03 ,18.00 ,36.00 ,33.10 ,73.28 
Hazratbal Shrine,15/07/2023,2:00 PM,0.39 ,8.58 ,0.03 ,18.00 ,33.00 ,33.40 ,78.84 
Hazratbal Shrine,15/07/2023,2:10 PM,0.35 ,5.72 ,0.03 ,18.00 ,34.00 ,33.50 ,83.13 
Hazratbal Shrine,15/07/2023,2:20 PM,0.26 ,5.72 ,0.03 ,15.00 ,41.00 ,33.50 ,87.42 
Hazratbal Shrine,15/07/2023,2:30 PM,0.22 ,5.72 ,0.03 ,18.00 ,33.00 ,33.50 ,87.41 
Hazratbal Shrine,15/07/2023,2:40 PM,0.26 ,8.58 ,0.03 ,17.00 ,45.00 ,33.24 ,83.31 
Hazratbal Shrine,15/07/2023,2:50 PM,0.25 ,8.58 ,0.03 ,17.00 ,39.00 ,33.50 ,77.03 
Hazratbal Shrine,15/07/2023,3:00 PM,0.39 ,14.30 ,0.00 ,14.00 ,46.00 ,33.60 ,77.76 
Hazratbal Shrine,15/07/2023,3:10 PM,0.30 ,0.00 ,0.00 ,10.00 ,49.00 ,33.80 ,71.34 
Hazratbal Shrine,15/07/2023,3:20 PM,0.00 ,0.00 ,0.00 ,12.00 ,44.00 ,33.50 ,66.79 
Hazratbal Shrine,15/07/2023,3:30 PM,0.00 ,0.00 ,0.08 ,13.00 ,42.00 ,33.00 ,63.45 
Hazratbal Shrine,15/07/2023,3:40 PM,0.00 ,0.00 ,0.08 ,7.00 ,31.00 ,32.90 ,59.49 
Hazratbal Shrine,15/07/2023,3:50 PM,0.00 ,2.86 ,0.08 ,12.00 ,33.00 ,32.60 ,55.54 
Hazratbal Shrine,15/07/2023,4:00 PM,0.00 ,5.72 ,0.08 ,10.00 ,28.00 ,33.27 ,51.59 
Hazratbal Shrine,15/07/2023,4:10 PM,0.00 ,2.86 ,0.08 ,6.00 ,25.00 ,32.60 ,47.64 
Hazratbal Shrine,15/07/2023,4:20 PM,0.00 ,2.86 ,0.08 ,6.00 ,24.00 ,32.60 ,43.69 
Hazratbal Shrine,15/07/2023,4:30 PM,1.25 ,5.72 ,0.08 ,7.00 ,19.00 ,32.70 ,39.74 
Hazratbal Shrine,15/07/2023,4:40 PM,0.34 ,2.86 ,0.08 ,7.00 ,22.00 ,32.50 ,35.79 
Hazratbal Shrine,15/07/2023,4:50 PM,0.39 ,2.86 ,0.08 ,4.00 ,11.00 ,32.40 ,31.84 
Hazratbal Shrine,15/07/2023,5:00 PM,0.35 ,2.86 ,0.08 ,6.00 ,17.00 ,32.10 ,70.38 
Hazratbal Shrine,16/07/2023,10:00 AM,0.26 ,5.72 ,0.08 ,8.00 ,15.00 ,31.90 ,72.95 
Hazratbal Shrine,16/07/2023,10:10 AM,0.22 ,2.86 ,0.08 ,7.00 ,13.00 ,32.40 ,74.41 
Hazratbal Shrine,16/07/2023,10:20 AM,0.26 ,2.86 ,0.00 ,7.00 ,12.00 ,31.90 ,79.35 
Hazratbal Shrine,16/07/2023,10:30 AM,0.25 ,2.86 ,0.28 ,6.00 ,14.00 ,31.70 ,92.08 
Hazratbal Shrine,16/07/2023,10:40 AM,0.34 ,2.86 ,0.25 ,6.00 ,13.00 ,31.70 ,92.37 
Hazratbal Shrine,16/07/2023,10:50 AM,0.39 ,2.86 ,0.23 ,5.00 ,15.00 ,31.40 ,94.55 
Hazratbal Shrine,16/07/2023,11:00 AM,0.35 ,2.86 ,0.20 ,6.00 ,10.00 ,31.50 ,96.13 
Hazratbal Shrine,16/07/2023,11:10 AM,0.26 ,2.86 ,0.17 ,6.00 ,12.00 ,31.30 ,97.02 
Hazratbal Shrine,16/07/2023,11:20 AM,0.22 ,2.86 ,0.14 ,5.00 ,11.00 ,31.10 ,99.10 
Hazratbal Shrine,16/07/2023,11:30 AM,0.26 ,2.86 ,0.11 ,7.00 ,13.00 ,31.51 ,95.91 
Hazratbal Shrine,16/07/2023,11:40 AM,0.25 ,5.72 ,0.08 ,8.00 ,14.00 ,32.00 ,65.03 
Hazratbal Shrine,16/07/2023,11:50 AM,0.39 ,8.58 ,0.05 ,7.00 ,12.00 ,32.50 ,69.58 
Hazratbal Shrine,16/07/2023,12:00 PM,0.30 ,2.86 ,0.03 ,8.00 ,12.00 ,32.50 ,78.00 
Hazratbal Shrine,16/07/2023,12:10 PM,1.25 ,2.86 ,0.03 ,9.00 ,16.00 ,32.30 ,83.05 
Hazratbal Shrine,16/07/2023,12:20 PM,1.25 ,2.86 ,0.03 ,11.00 ,17.00 ,32.50 ,53.50 
Hazratbal Shrine,16/07/2023,12:30 PM,0.00 ,2.86 ,0.03 ,10.00 ,14.00 ,32.50 ,51.44 
Hazratbal Shrine,16/07/2023,12:40 PM,0.00 ,2.86 ,0.03 ,9.00 ,11.00 ,32.70 ,48.06 
Hazratbal Shrine,16/07/2023,12:50 PM,0.00 ,2.86 ,0.17 ,9.00 ,12.00 ,33.10 ,49.00 
Hazratbal Shrine,16/07/2023,1:00 PM,0.00 ,2.86 ,0.17 ,7.00 ,12.00 ,31.10 ,50.02 
Hazratbal Shrine,16/07/2023,1:10 PM,0.00 ,2.86 ,0.17 ,6.00 ,15.00 ,31.90 ,50.70 
Hazratbal Shrine,16/07/2023,1:20 PM,0.00 ,2.86 ,0.17 ,6.00 ,13.00 ,32.20 ,57.10 
Hazratbal Shrine,16/07/2023,1:30 PM,1.25 ,2.86 ,0.17 ,6.00 ,16.00 ,32.50 ,61.34 
Hazratbal Shrine,16/07/2023,1:40 PM,0.00 ,0.00 ,0.17 ,6.00 ,16.00 ,31.50 ,66.66 
Hazratbal Shrine,16/07/2023,1:50 PM,0.00 ,2.86 ,0.17 ,8.00 ,17.00 ,32.10 ,88.40 
Hazratbal Shrine,16/07/2023,2:00 PM,0.34 ,2.86 ,0.17 ,8.00 ,14.00 ,32.30 ,86.44 
Hazratbal Shrine,16/07/2023,2:10 PM,0.39 ,0.00 ,0.17 ,8.00 ,14.00 ,32.20 ,78.56 
Hazratbal Shrine,16/07/2023,2:20 PM,0.35 ,2.86 ,0.17 ,5.00 ,13.00 ,32.50 ,83.28 
Hazratbal Shrine,16/07/2023,2:30 PM,0.26 ,2.86 ,0.17 ,7.00 ,13.00 ,32.19 ,51.44 
Hazratbal Shrine,16/07/2023,2:40 PM,0.22 ,2.86 ,0.00 ,7.00 ,12.00 ,32.50 ,48.06 
Hazratbal Shrine,16/07/2023,2:50 PM,0.26 ,2.86 ,0.00 ,6.00 ,12.00 ,32.40 ,49.00 
Hazratbal Shrine,16/07/2023,3:00 PM,0.25 ,2.86 ,0.29 ,5.00 ,12.00 ,32.30 ,50.02 
Hazratbal Shrine,16/07/2023,3:10 PM,0.39 ,2.86 ,0.29 ,5.00 ,13.00 ,32.50 ,50.70 
Hazratbal Shrine,16/07/2023,3:20 PM,0.30 ,2.86 ,0.29 ,7.00 ,14.00 ,32.40 ,49.99 
Hazratbal Shrine,16/07/2023,3:30 PM,0.00 ,5.72 ,0.29 ,7.00 ,12.00 ,32.60 ,50.04 
Hazratbal Shrine,16/07/2023,3:40 PM,0.00 ,0.00 ,0.00 ,6.00 ,14.00 ,32.80 ,50.08 
Hazratbal Shrine,16/07/2023,3:50 PM,0.33 ,0.00 ,0.00 ,10.00 ,13.00 ,32.50 ,50.13 
Hazratbal Shrine,16/07/2023,4:00 PM,0.32 ,2.86 ,0.29 ,8.00 ,11.00 ,32.80 ,50.18 
Hazratbal Shrine,16/07/2023,4:10 PM,0.37 ,2.86 ,2.05 ,7.00 ,10.00 ,32.90 ,50.23 
Hazratbal Shrine,16/07/2023,4:20 PM,0.34 ,5.72 ,2.05 ,7.00 ,11.00 ,33.10 ,50.28 
Hazratbal Shrine,16/07/2023,4:30 PM,0.32 ,2.86 ,0.00 ,6.00 ,11.00 ,33.40 ,50.32 
Hazratbal Shrine,16/07/2023,4:40 PM,0.26 ,2.86 ,0.29 ,4.00 ,11.00 ,33.60 ,50.37 
Hazratbal Shrine,16/07/2023,4:50 PM,0.24 ,2.86 ,0.29 ,6.00 ,10.00 ,33.50 ,50.42 
Hazratbal Shrine,16/07/2023,5:00 PM,0.26 ,2.86 ,0.29 ,8.00 ,10.00 ,33.50 ,50.47 
Hazratbal Shrine,17/07/2023,10:00 AM,0.00 ,11.44 ,0.29 ,17.00 ,31.00 ,33.26 ,50.52 
Hazratbal Shrine,17/07/2023,10:10 AM,0.00 ,14.30 ,0.29 ,18.00 ,32.00 ,33.50 ,50.56 
Hazratbal Shrine,17/07/2023,10:20 AM,0.31 ,8.58 ,0.29 ,19.00 ,35.00 ,33.60 ,50.61 
Hazratbal Shrine,17/07/2023,10:30 AM,0.35 ,5.72 ,0.29 ,17.00 ,32.00 ,33.80 ,50.66 
Hazratbal Shrine,17/07/2023,10:40 AM,0.42 ,8.58 ,0.29 ,17.00 ,29.00 ,33.50 ,50.71 
Hazratbal Shrine,17/07/2023,10:50 AM,0.29 ,5.72 ,0.29 ,16.00 ,29.00 ,33.00 ,50.76 
Hazratbal Shrine,17/07/2023,11:00 AM,0.23 ,5.72 ,0.13 ,16.00 ,29.00 ,32.70 ,50.80 
Hazratbal Shrine,17/07/2023,11:10 AM,0.00 ,8.58 ,0.00 ,12.00 ,24.00 ,32.60 ,50.85 
Hazratbal Shrine,17/07/2023,11:20 AM,0.00 ,8.58 ,0.00 ,16.00 ,32.00 ,33.24 ,50.90 
Hazratbal Shrine,17/07/2023,11:30 AM,0.00 ,5.72 ,0.00 ,16.00 ,32.00 ,32.60 ,50.95 
Hazratbal Shrine,17/07/2023,11:40 AM,1.25 ,5.72 ,0.17 ,18.00 ,40.00 ,32.60 ,51.00 
Hazratbal Shrine,17/07/2023,11:50 AM,1.25 ,5.72 ,0.17 ,21.00 ,43.00 ,32.60 ,51.04 
Hazratbal Shrine,17/07/2023,12:00 PM,0.00 ,8.58 ,0.00 ,21.00 ,45.00 ,32.50 ,51.09 
Hazratbal Shrine,17/07/2023,12:10 PM,0.00 ,5.72 ,0.00 ,21.00 ,42.00 ,32.40 ,51.14 
Hazratbal Shrine,17/07/2023,12:20 PM,1.25 ,5.72 ,0.29 ,22.00 ,40.00 ,32.10 ,51.19 
Hazratbal Shrine,17/07/2023,12:30 PM,0.00 ,5.72 ,0.29 ,21.00 ,41.00 ,31.90 ,51.24 
Hazratbal Shrine,17/07/2023,12:40 PM,0.26 ,5.72 ,0.29 ,23.00 ,42.00 ,32.39 ,51.28 
Hazratbal Shrine,17/07/2023,12:50 PM,0.26 ,8.58 ,0.29 ,21.00 ,43.00 ,31.90 ,51.33 
Hazratbal Shrine,17/07/2023,1:00 PM,0.26 ,8.58 ,0.00 ,18.00 ,44.00 ,31.70 ,51.38 
Hazratbal Shrine,17/07/2023,1:10 PM,0.26 ,8.58 ,0.00 ,15.00 ,48.00 ,31.70 ,51.43 
Hazratbal Shrine,17/07/2023,1:20 PM,0.00 ,8.58 ,0.29 ,13.00 ,40.00 ,31.40 ,51.48 
Hazratbal Shrine,17/07/2023,1:30 PM,1.25 ,8.58 ,2.05 ,11.00 ,40.00 ,31.50 ,51.52 
Hazratbal Shrine,17/07/2023,1:40 PM,0.00 ,5.72 ,2.05 ,13.00 ,38.00 ,31.20 ,51.57 
Hazratbal Shrine,17/07/2023,1:50 PM,0.26 ,8.58 ,0.00 ,12.00 ,34.00 ,31.00 ,51.62 
Hazratbal Shrine,17/07/2023,2:00 PM,0.26 ,11.44 ,0.29 ,13.00 ,34.00 ,31.49 ,51.67 
Hazratbal Shrine,17/07/2023,2:10 PM,0.00 ,8.58 ,0.29 ,12.00 ,37.00 ,32.42 ,51.72 
Hazratbal Shrine,17/07/2023,2:20 PM,1.25 ,5.72 ,0.29 ,12.00 ,37.00 ,32.00 ,51.76 
Hazratbal Shrine,17/07/2023,2:30 PM,0.26 ,14.30 ,0.29 ,13.00 ,32.00 ,32.50 ,51.81 
Hazratbal Shrine,17/07/2023,2:40 PM,0.26 ,11.44 ,0.29 ,13.00 ,34.00 ,32.50 ,51.86 
Hazratbal Shrine,17/07/2023,2:50 PM,0.00 ,5.72 ,0.29 ,17.00 ,40.00 ,32.30 ,51.91 
Hazratbal Shrine,17/07/2023,3:00 PM,0.26 ,11.44 ,0.29 ,17.00 ,45.00 ,32.50 ,51.96 
Hazratbal Shrine,17/07/2023,3:10 PM,0.26 ,8.58 ,0.29 ,17.00 ,40.00 ,32.50 ,52.00 
Hazratbal Shrine,17/07/2023,3:20 PM,0.26 ,11.44 ,0.29 ,14.00 ,38.00 ,32.70 ,52.05 
Hazratbal Shrine,17/07/2023,3:30 PM,0.26 ,11.44 ,0.13 ,16.00 ,33.00 ,33.10 ,52.10 
Hazratbal Shrine,17/07/2023,3:40 PM,0.26 ,11.44 ,0.00 ,12.00 ,36.00 ,31.10 ,52.15 
Hazratbal Shrine,17/07/2023,3:50 PM,0.26 ,8.58 ,0.57 ,17.00 ,37.00 ,31.90 ,52.20 
Hazratbal Shrine,17/07/2023,4:00 PM,0.25 ,8.58 ,0.54 ,17.00 ,36.00 ,32.20 ,52.24 
Hazratbal Shrine,17/07/2023,4:10 PM,0.00 ,8.58 ,0.51 ,14.00 ,32.00 ,32.50 ,52.29 
Hazratbal Shrine,17/07/2023,4:20 PM,0.00 ,8.58 ,0.48 ,10.00 ,37.00 ,31.50 ,52.34 
Hazratbal Shrine,17/07/2023,4:30 PM,0.00 ,11.44 ,0.00 ,12.00 ,36.00 ,32.10 ,52.39 
Hazratbal Shrine,17/07/2023,4:40 PM,1.25 ,11.44 ,2.05 ,14.00 ,38.00 ,32.30 ,52.44 
Hazratbal Shrine,17/07/2023,4:50 PM,0.00 ,11.44 ,2.05 ,13.00 ,36.00 ,32.20 ,52.48 
Hazratbal Shrine,17/07/2023,5:00 PM,0.00 ,8.58 ,0.00 ,14.00 ,37.00 ,32.50 ,52.53 
Kashmir University,18/07/2023,10:00 AM,0.00 ,8.58 ,0.00 ,31.00 ,50.00 ,32.19 ,52.58 
Kashmir University,18/07/2023,10:10 AM,0.26 ,5.72 ,2.05 ,35.00 ,42.00 ,32.40 ,52.63 
Kashmir University,18/07/2023,10:20 AM,0.26 ,5.72 ,0.00 ,29.00 ,49.00 ,32.30 ,52.68 
Kashmir University,18/07/2023,10:30 AM,0.26 ,2.86 ,0.00 ,26.00 ,55.00 ,32.50 ,52.72 
Kashmir University,18/07/2023,10:40 AM,0.26 ,2.86 ,0.00 ,32.00 ,66.00 ,32.40 ,52.77 
Kashmir University,18/07/2023,10:50 AM,0.26 ,5.72 ,0.00 ,35.00 ,65.00 ,32.60 ,52.82 
Kashmir University,18/07/2023,11:00 AM,0.26 ,2.86 ,0.00 ,37.00 ,69.00 ,32.80 ,52.87 
Kashmir University,18/07/2023,11:10 AM,0.25 ,5.72 ,2.05 ,36.00 ,71.00 ,32.46 ,52.92 
Kashmir University,18/07/2023,11:20 AM,0.00 ,8.58 ,0.00 ,38.00 ,82.00 ,32.80 ,52.96 
Kashmir University,18/07/2023,11:30 AM,0.26 ,8.58 ,0.00 ,35.00 ,68.00 ,32.90 ,53.01 
Kashmir University,18/07/2023,11:40 AM,0.26 ,8.58 ,0.00 ,24.00 ,59.00 ,33.00 ,53.06 
Kashmir University,18/07/2023,11:50 AM,0.00 ,8.58 ,0.00 ,19.00 ,40.00 ,33.10 ,53.11 
Kashmir University,18/07/2023,12:00 PM,1.25 ,8.58 ,0.00 ,22.00 ,48.00 ,33.60 ,53.16 
Kashmir University,18/07/2023,12:10 PM,0.00 ,8.58 ,0.00 ,18.00 ,43.00 ,33.50 ,53.20 
Kashmir University,18/07/2023,12:20 PM,0.26 ,8.58 ,0.00 ,24.00 ,61.00 ,33.50 ,53.25 
Kashmir University,18/07/2023,12:30 PM,0.26 ,8.58 ,2.05 ,18.00 ,48.00 ,33.20 ,53.30 
Kashmir University,18/07/2023,12:40 PM,0.00 ,5.72 ,0.00 ,21.00 ,51.00 ,33.50 ,53.35 
Kashmir University,18/07/2023,12:50 PM,0.00 ,5.72 ,0.00 ,19.00 ,56.00 ,33.60 ,53.40 
Kashmir University,18/07/2023,1:00 PM,1.25 ,8.58 ,2.05 ,19.00 ,46.00 ,33.80 ,53.44 
Kashmir University,18/07/2023,1:10 PM,0.00 ,8.58 ,0.00 ,19.00 ,45.00 ,33.40 ,53.49 
Kashmir University,18/07/2023,1:20 PM,0.00 ,8.58 ,2.05 ,21.00 ,58.00 ,33.00 ,53.54 
Kashmir University,18/07/2023,1:30 PM,0.00 ,8.58 ,1.47 ,21.00 ,53.00 ,32.70 ,53.59 
Kashmir University,18/07/2023,1:40 PM,0.00 ,8.58 ,1.47 ,18.00 ,43.00 ,32.60 ,53.64 
Kashmir University,18/07/2023,1:50 PM,0.26 ,8.58 ,1.47 ,18.00 ,38.00 ,33.23 ,53.68 
Kashmir University,18/07/2023,2:00 PM,0.26 ,8.58 ,1.37 ,18.00 ,51.00 ,32.60 ,53.73 
Kashmir University,18/07/2023,2:10 PM,0.00 ,8.58 ,1.37 ,17.00 ,37.00 ,32.60 ,53.78 
Kashmir University,18/07/2023,2:20 PM,0.00 ,8.58 ,0.00 ,18.00 ,43.00 ,32.60 ,53.83 
Kashmir University,18/07/2023,2:30 PM,0.26 ,8.58 ,0.00 ,16.00 ,51.00 ,32.50 ,53.88 
Kashmir University,18/07/2023,2:40 PM,0.26 ,8.58 ,0.00 ,9.00 ,37.00 ,32.40 ,53.92 
Kashmir University,18/07/2023,2:50 PM,0.25 ,8.58 ,0.00 ,8.00 ,27.00 ,32.10 ,53.97 
Kashmir University,18/07/2023,3:00 PM,0.00 ,8.58 ,0.00 ,9.00 ,34.00 ,31.70 ,54.02 
Kashmir University,18/07/2023,3:10 PM,0.00 ,8.58 ,2.05 ,9.00 ,30.00 ,31.00 ,54.07 
Kashmir University,18/07/2023,3:20 PM,0.00 ,8.58 ,1.47 ,7.00 ,29.00 ,30.60 ,54.12 
Kashmir University,18/07/2023,3:30 PM,1.25 ,0.00 ,1.47 ,7.00 ,29.00 ,30.60 ,54.16 
Kashmir University,18/07/2023,3:40 PM,0.00 ,0.00 ,1.47 ,8.00 ,29.00 ,30.60 ,54.21 
Kashmir University,18/07/2023,3:50 PM,0.00 ,8.58 ,1.37 ,11.00 ,32.00 ,30.30 ,54.26 
Kashmir University,18/07/2023,4:00 PM,0.26 ,8.58 ,1.37 ,9.00 ,30.00 ,30.40 ,54.31 
Kashmir University,18/07/2023,4:10 PM,0.26 ,11.44 ,1.16 ,11.00 ,42.00 ,30.10 ,54.36 
Kashmir University,18/07/2023,4:20 PM,0.00 ,11.44 ,1.06 ,12.00 ,34.00 ,29.90 ,54.40 
Kashmir University,18/07/2023,4:30 PM,0.00 ,14.30 ,0.95 ,11.00 ,35.00 ,29.90 ,54.45 
Kashmir University,18/07/2023,4:40 PM,0.00 ,11.44 ,0.84 ,11.00 ,37.00 ,30.81 ,54.50 
Kashmir University,18/07/2023,4:50 PM,0.00 ,14.30 ,0.74 ,9.00 ,27.00 ,30.90 ,54.55 
Kashmir University,18/07/2023,5:00 PM,1.25 ,5.72 ,0.63 ,9.00 ,40.00 ,31.40 ,54.60 
Kashmir University,19/07/2023,10:00 AM,0.00 ,14.30 ,0.53 ,16.00 ,40.00 ,31.40 ,54.64 
Kashmir University,19/07/2023,10:10 AM,0.00 ,8.58 ,0.42 ,17.00 ,40.00 ,31.20 ,54.69 
Kashmir University,19/07/2023,10:20 AM,0.00 ,11.44 ,0.31 ,18.00 ,40.00 ,31.40 ,54.74 
Kashmir University,19/07/2023,10:30 AM,0.00 ,17.16 ,0.00 ,17.00 ,35.00 ,31.40 ,54.79 
Kashmir University,19/07/2023,10:40 AM,1.25 ,14.30 ,0.00 ,11.00 ,30.00 ,31.60 ,54.84 
Kashmir University,19/07/2023,10:50 AM,0.00 ,20.02 ,0.00 ,12.00 ,35.00 ,32.00 ,54.88 
Kashmir University,19/07/2023,11:00 AM,1.25 ,14.30 ,0.00 ,19.00 ,37.00 ,30.00 ,54.93 
Kashmir University,19/07/2023,11:10 AM,1.25 ,11.44 ,0.00 ,12.00 ,22.00 ,30.80 ,54.98 
Kashmir University,19/07/2023,11:20 AM,0.00 ,11.44 ,0.00 ,19.00 ,30.00 ,31.10 ,55.03 
Kashmir University,19/07/2023,11:30 AM,0.00 ,8.58 ,0.00 ,22.00 ,35.00 ,31.40 ,55.08 
Kashmir University,19/07/2023,11:40 AM,0.26 ,8.58 ,0.95 ,18.00 ,35.00 ,30.40 ,55.12 
Kashmir University,19/07/2023,11:50 AM,0.26 ,11.44 ,0.84 ,12.00 ,21.00 ,31.00 ,55.17 
Kashmir University,19/07/2023,12:00 PM,0.26 ,11.44 ,0.74 ,13.00 ,32.00 ,31.20 ,55.22 
Kashmir University,19/07/2023,12:10 PM,0.26 ,8.58 ,0.63 ,16.00 ,25.00 ,31.10 ,55.27 
Kashmir University,19/07/2023,12:20 PM,0.26 ,8.58 ,0.53 ,17.00 ,29.00 ,31.40 ,55.32 
Kashmir University,19/07/2023,12:30 PM,0.26 ,8.58 ,0.42 ,14.00 ,22.00 ,31.09 ,55.36 
Kashmir University,19/07/2023,12:40 PM,0.25 ,8.58 ,0.31 ,17.00 ,29.00 ,28.40 ,55.41 
Kashmir University,19/07/2023,12:50 PM,0.00 ,8.58 ,0.21 ,18.00 ,37.00 ,28.70 ,55.46 
Kashmir University,19/07/2023,1:00 PM,0.00 ,5.72 ,0.10 ,19.00 ,64.00 ,28.30 ,55.51 
Kashmir University,19/07/2023,1:10 PM,0.26 ,11.44 ,,17.00 ,45.00 ,28.10 ,55.56 
Kashmir University,19/07/2023,1:20 PM,0.26 ,0.00 ,0.00 ,21.00 ,51.00 ,27.90 ,55.60 
Kashmir University,19/07/2023,1:30 PM,0.26 ,11.44 ,0.00 ,21.00 ,50.00 ,27.50 ,55.65 
Kashmir University,19/07/2023,1:40 PM,0.26 ,8.58 ,0.00 ,21.00 ,55.00 ,28.57 ,55.70 
Kashmir University,19/07/2023,1:50 PM,0.26 ,11.44 ,0.00 ,18.00 ,32.00 ,27.50 ,55.75 
Kashmir University,19/07/2023,2:00 PM,0.26 ,8.58 ,0.00 ,19.00 ,46.00 ,27.90 ,55.80 
Kashmir University,19/07/2023,2:10 PM,0.25 ,8.58 ,0.00 ,19.00 ,43.00 ,27.10 ,55.84 
Kashmir University,19/07/2023,2:20 PM,0.00 ,8.58 ,0.00 ,21.00 ,48.00 ,27.10 ,55.89 
Kashmir University,19/07/2023,2:30 PM,0.00 ,5.72 ,0.00 ,18.00 ,48.00 ,27.50 ,55.94 
Kashmir University,19/07/2023,2:40 PM,0.25 ,8.58 ,0.21 ,17.00 ,40.00 ,27.00 ,55.99 
Kashmir University,19/07/2023,2:50 PM,0.24 ,8.58 ,0.00 ,14.00 ,32.00 ,26.20 ,56.04 
Kashmir University,19/07/2023,3:00 PM,0.33 ,5.72 ,0.00 ,14.00 ,29.00 ,27.19 ,56.08 
Kashmir University,19/07/2023,3:10 PM,0.36 ,8.58 ,0.00 ,17.00 ,35.00 ,26.20 ,56.13 
Kashmir University,19/07/2023,3:20 PM,0.29 ,5.72 ,0.00 ,16.00 ,34.00 ,25.50 ,56.18 
Kashmir University,19/07/2023,3:30 PM,0.34 ,8.58 ,0.21 ,14.00 ,32.00 ,25.80 ,56.23 
Kashmir University,19/07/2023,3:40 PM,0.32 ,5.72 ,0.00 ,16.00 ,29.00 ,25.50 ,56.28 
Kashmir University,19/07/2023,3:50 PM,0.28 ,17.16 ,0.00 ,17.00 ,40.00 ,25.20 ,56.32 
Kashmir University,19/07/2023,4:00 PM,0.28 ,8.58 ,0.00 ,17.00 ,66.00 ,25.50 ,56.37 
Kashmir University,19/07/2023,4:10 PM,0.26 ,11.44 ,0.10 ,16.00 ,35.00 ,26.30 ,56.42 
Kashmir University,19/07/2023,4:20 PM,0.31 ,11.44 ,0.00 ,17.00 ,37.00 ,25.71 ,56.47 
Kashmir University,19/07/2023,4:30 PM,0.00 ,8.58 ,0.00 ,18.00 ,46.00 ,26.30 ,56.52 
Kashmir University,19/07/2023,4:40 PM,0.00 ,14.30 ,0.00 ,17.00 ,43.00 ,26.30 ,56.56 
Kashmir University,19/07/2023,4:50 PM,1.25 ,8.58 ,0.00 ,18.00 ,27.00 ,26.30 ,56.61 
Kashmir University,19/07/2023,5:00 PM,0.00 ,11.44 ,0.21 ,19.00 ,43.00 ,26.00 ,56.66 
Kashmir University,20/07/2023,10:00 AM,0.00 ,2.86 ,0.00 ,18.00 ,27.00 ,25.90 ,56.71 
Kashmir University,20/07/2023,10:10 AM,1.25 ,2.86 ,0.00 ,19.00 ,28.00 ,25.90 ,56.76 
Kashmir University,20/07/2023,10:20 AM,0.00 ,8.58 ,0.00 ,19.00 ,28.00 ,26.00 ,56.80 
Kashmir University,20/07/2023,10:30 AM,1.25 ,5.72 ,0.10 ,19.00 ,27.00 ,26.10 ,56.85 
Kashmir University,20/07/2023,10:40 AM,0.00 ,5.72 ,0.00 ,19.00 ,28.00 ,26.00 ,56.90 
Kashmir University,20/07/2023,10:50 AM,0.00 ,8.58 ,0.00 ,20.00 ,29.00 ,25.90 ,56.95 
Kashmir University,20/07/2023,11:00 AM,0.00 ,11.44 ,0.00 ,20.00 ,29.00 ,25.70 ,57.00 
Kashmir University,20/07/2023,11:10 AM,1.25 ,8.58 ,0.00 ,20.00 ,31.00 ,25.60 ,57.04 
Kashmir University,20/07/2023,11:20 AM,0.00 ,8.58 ,0.10 ,21.00 ,31.00 ,25.30 ,57.09 
Kashmir University,20/07/2023,11:30 AM,0.00 ,11.44 ,0.00 ,21.00 ,30.00 ,25.40 ,57.14 
Kashmir University,20/07/2023,11:40 AM,0.25 ,8.58 ,0.00 ,22.00 ,34.00 ,25.30 ,57.19 
Kashmir University,20/07/2023,11:50 AM,0.24 ,8.58 ,0.00 ,21.00 ,37.00 ,25.60 ,57.24 
Kashmir University,20/07/2023,12:00 PM,0.33 ,8.58 ,0.00 ,21.00 ,34.00 ,27.80 ,57.28 
Kashmir University,20/07/2023,12:10 PM,0.36 ,0.00 ,0.10 ,23.00 ,38.00 ,,57.33 
Kashmir University,20/07/2023,12:20 PM,0.29 ,14.30 ,0.00 ,22.00 ,37.00 ,29.50 ,57.38 
Kashmir University,20/07/2023,12:30 PM,0.34 ,11.44 ,0.00 ,24.00 ,40.00 ,29.30 ,57.43 
Kashmir University,20/07/2023,12:40 PM,0.32 ,11.44 ,0.00 ,21.00 ,34.00 ,29.60 ,57.48 
