Location,Date,Time,CO (mg/m3),SO2(µg/m³),NO2(µg/m³),PM2.5(µg/m³),PM10(µg/m³),Temp(°C),RH (%),Month,Season,Hour,AQI_Category
H K CEMENTS,,3:10 PM,0.0,0.0,0.0,10.0,15.0,31.63,63.02,,Autumn,,Good
H K CEMENTS,,3:20 PM,1.25,0.0,0.0,10.0,11.0,32.1,63.44,,Autumn,,Good
H K CEMENTS,,3:30 PM,0.0,0.0,0.0,10.0,12.0,32.1,63.85,,Autumn,,Good
H K CEMENTS,,3:40 PM,0.0,0.0,0.17,8.0,13.0,32.3,64.27,,Autumn,,Good
H K CEMENTS,,3:50 PM,0.25,2.86,0.17,9.0,9.0,32.5,64.68,,Autumn,,Good
H K CEMENTS,,4:00 PM,0.24,5.72,0.0,8.0,12.0,32.1,65.1,,Autumn,,Good
H K CEMENTS,,4:10 PM,0.24,0.0,0.0,8.0,9.0,32.3,65.51,,Autumn,,Good
H K CEMENTS,,4:20 PM,0.24,2.86,0.29,8.0,9.0,32.1,65.93,,Autumn,,Good
H K CEMENTS,,4:30 PM,0.24,2.86,0.29,8.0,10.0,32.21,66.34,,Autumn,,Good
H K CEMENTS,,4:40 PM,0.0,2.86,0.29,8.0,10.0,32.1,66.76,,Autumn,,Good
H K CEMENTS,,4:50 PM,1.25,2.86,0.29,9.0,9.0,31.2,67.17,,Autumn,,Good
H K CEMENTS,,5:00 PM,0.0,2.86,0.0,8.0,11.0,31.7,67.59,,Autumn,,Good
Botanical Garden,,10:00 AM,0.0,2.86,0.0,22.0,31.0,31.3,68.0,,Autumn,,Moderate
Botanical Garden,,10:10 AM,0.0,0.0,0.29,23.0,32.0,31.0,68.42,,Autumn,,Moderate
Botanical Garden,,10:20 AM,0.0,0.0,2.05,24.0,31.0,30.3,68.83,,Autumn,,Moderate
Botanical Garden,,10:30 AM,0.0,2.86,2.05,22.0,35.0,30.6,69.25,,Autumn,,Moderate
Botanical Garden,,10:40 AM,0.0,0.0,0.0,23.0,32.0,31.17,69.66,,Autumn,,Moderate
Botanical Garden,,10:50 AM,0.0,0.0,0.29,21.0,33.0,31.98,70.08,,Autumn,,Moderate
Botanical Garden,,11:00 AM,0.0,2.86,0.29,23.0,30.0,32.4,70.49,,Autumn,,Moderate
Botanical Garden,,11:10 AM,0.0,0.0,0.29,22.0,31.0,31.9,70.91,,Autumn,,Moderate
Botanical Garden,,11:20 AM,0.0,0.0,0.29,20.0,30.0,32.2,71.32,,Autumn,,Moderate
Botanical Garden,,11:30 AM,0.0,0.0,0.29,17.0,29.0,32.3,71.74,,Autumn,,Moderate
Botanical Garden,,11:40 AM,0.41,0.0,0.29,19.0,33.0,32.5,72.15,,Autumn,,Moderate
Botanical Garden,,11:50 AM,0.38,0.0,0.29,22.0,33.0,32.6,72.57,,Autumn,,Moderate
Botanical Garden,,12:00 PM,0.35,2.86,0.29,22.0,33.0,32.7,72.98,,Autumn,,Moderate
Botanical Garden,,12:10 PM,0.32,0.0,0.29,23.0,33.0,32.8,73.4,,Autumn,,Moderate
Botanical Garden,,12:20 PM,0.29,0.0,0.13,23.0,32.0,30.8,73.82,,Autumn,,Moderate
Botanical Garden,,12:30 PM,0.3,2.86,0.0,22.0,30.0,31.1,74.23,,Autumn,,Moderate
Botanical Garden,,12:40 PM,0.28,2.86,0.57,2.0,32.0,31.2,74.65,,Autumn,,Good
Botanical Garden,,12:50 PM,0.26,0.0,0.54,2.0,32.0,31.3,75.06,,Autumn,,Good
Botanical Garden,,1:00 PM,0.25,2.86,0.51,19.0,31.0,31.2,75.48,,Autumn,,Moderate
Botanical Garden,,1:10 PM,0.23,2.86,0.48,20.0,30.0,31.4,75.89,,Autumn,,Moderate
Botanical Garden,,1:20 PM,0.21,2.86,0.0,10.0,29.0,31.8,72.18,,Autumn,,Good
Botanical Garden,,1:30 PM,0.19,0.0,0.0,21.0,29.0,31.36,71.46,,Autumn,,Moderate
Botanical Garden,,1:40 PM,0.17,0.0,0.0,1.0,32.0,32.1,67.3,,Autumn,,Good
Botanical Garden,,1:50 PM,0.16,0.0,0.17,20.0,31.0,32.3,64.85,,Autumn,,Moderate
Botanical Garden,,2:00 PM,0.14,2.86,0.17,16.0,32.0,32.1,60.02,,Autumn,,Moderate
Botanical Garden,,2:10 PM,0.12,0.0,0.17,1.0,27.0,32.2,59.0,,Autumn,,Good
Botanical Garden,,2:20 PM,0.1,0.0,0.17,16.0,28.0,32.1,58.01,,Autumn,,Moderate
Botanical Garden,,2:30 PM,0.3,0.0,0.17,17.0,27.0,31.2,64.69,,Autumn,,Moderate
Botanical Garden,,2:40 PM,0.28,0.0,0.17,15.0,22.0,31.7,58.01,,Autumn,,Moderate
Botanical Garden,,2:50 PM,0.26,2.86,0.17,10.0,20.0,31.3,49.9,,Autumn,,Good
Botanical Garden,,3:00 PM,0.25,2.86,0.17,11.0,15.0,31.0,49.8,,Autumn,,Good
Botanical Garden,,3:10 PM,0.23,2.86,0.17,0.0,13.0,30.3,48.8,,Autumn,,Good
Botanical Garden,,3:20 PM,0.21,2.86,0.0,7.0,11.0,30.4,46.6,,Autumn,,Good
Botanical Garden,,3:30 PM,0.19,0.0,0.0,8.0,12.0,30.5,48.8,,Autumn,,Good
Botanical Garden,,3:40 PM,0.17,2.86,0.29,8.0,10.0,30.7,47.6,,Autumn,,Good
Botanical Garden,,3:50 PM,0.0,0.0,0.29,9.0,9.0,30.9,49.93,,Autumn,,Good
Botanical Garden,,4:00 PM,0.0,0.0,0.29,6.0,12.0,31.0,47.6,,Autumn,,Good
Botanical Garden,,4:10 PM,0.0,0.0,0.29,4.0,9.0,30.69,47.5,,Autumn,,Good
Botanical Garden,,4:20 PM,0.0,2.86,0.0,1.0,10.0,31.0,45.5,,Autumn,,Good
Botanical Garden,,4:30 PM,0.0,2.86,0.0,7.0,10.0,31.4,45.5,,Autumn,,Good
Botanical Garden,,4:40 PM,0.0,2.86,0.29,7.0,10.0,31.7,45.2,,Autumn,,Good
Botanical Garden,,4:50 PM,0.0,0.0,2.05,5.0,9.0,31.8,44.3,,Autumn,,Good
Botanical Garden,,5:00 PM,0.0,0.0,2.05,5.0,11.0,31.8,44.0,,Autumn,,Good
Botanical Garden,,10:00 AM,0.0,2.86,0.0,25.0,35.0,31.9,45.66,,Autumn,,Moderate
Botanical Garden,,10:10 AM,0.0,0.0,0.29,25.0,31.0,32.1,44.0,,Autumn,,Moderate
Botanical Garden,,10:20 AM,0.0,2.86,0.29,21.0,33.0,31.67,45.9,,Autumn,,Moderate
Botanical Garden,,10:30 AM,0.0,2.86,0.29,20.0,35.0,32.1,46.2,,Autumn,,Moderate
Botanical Garden,,10:40 AM,0.0,0.0,0.29,23.0,34.0,32.1,46.8,,Autumn,,Moderate
Botanical Garden,,10:50 AM,0.0,2.86,0.29,21.0,33.0,32.3,44.9,,Autumn,,Moderate
Botanical Garden,,11:00 AM,0.0,2.86,0.29,25.0,34.0,32.4,45.1,,Autumn,,Moderate
Botanical Garden,,11:10 AM,0.26,2.86,0.29,22.0,33.0,32.5,48.9,,Autumn,,Moderate
Botanical Garden,,11:20 AM,0.25,0.0,0.29,20.0,30.0,32.3,45.97,,Autumn,,Moderate
Botanical Garden,,11:30 AM,0.23,0.0,0.29,23.0,32.0,32.1,48.9,,Autumn,,Moderate
Botanical Garden,,11:40 AM,0.21,0.0,0.13,21.0,31.0,32.26,46.9,,Autumn,,Moderate
Botanical Garden,,11:50 AM,0.19,2.86,0.0,23.0,33.0,32.1,47.2,,Autumn,,Moderate
Botanical Garden,,12:00 PM,0.17,2.86,0.0,24.0,33.0,31.7,46.4,,Autumn,,Moderate
Botanical Garden,,12:10 PM,0.16,0.0,0.0,23.0,30.0,31.6,41.9,,Autumn,,Moderate
Botanical Garden,,12:20 PM,0.0,0.0,0.17,20.0,32.0,31.3,42.0,,Autumn,,Moderate
Botanical Garden,,12:30 PM,0.0,2.86,0.17,11.0,32.0,31.0,41.8,,Autumn,,Good
Botanical Garden,,12:40 PM,0.0,0.0,0.0,23.0,32.0,30.8,45.01,,Autumn,,Moderate
Botanical Garden,,12:50 PM,0.0,2.86,0.0,21.0,32.0,30.6,41.8,,Autumn,,Moderate
Botanical Garden,,1:00 PM,0.0,2.86,0.29,22.0,31.0,31.3,41.9,,Autumn,,Moderate
Botanical Garden,,1:10 PM,0.0,0.0,0.29,20.0,31.0,32.6,41.8,,Autumn,,Moderate
Botanical Garden,,1:20 PM,0.0,0.0,0.29,3.0,32.0,32.7,41.8,,Autumn,,Good
Botanical Garden,,1:30 PM,1.25,0.0,0.29,19.0,31.0,32.8,41.6,,Autumn,,Moderate
Botanical Garden,,1:40 PM,0.0,2.86,0.0,3.0,32.0,30.8,38.9,,Autumn,,Good
Botanical Garden,,1:50 PM,0.0,0.0,0.0,21.0,31.0,31.1,36.6,,Autumn,,Moderate
Botanical Garden,,2:00 PM,0.0,2.86,0.29,21.0,1.0,31.2,40.63,,Autumn,,Moderate
Botanical Garden,,2:10 PM,0.26,0.0,2.05,20.0,3.0,31.3,36.6,,Autumn,,Moderate
Botanical Garden,,2:20 PM,0.25,0.0,2.05,2.0,26.0,31.2,36.7,,Autumn,,Good
Botanical Garden,,2:30 PM,0.23,0.0,0.0,21.0,2.0,31.4,49.01,,Autumn,,Moderate
Botanical Garden,,2:40 PM,0.21,0.0,0.29,2.0,26.0,31.8,48.61,,Autumn,,Good
Botanical Garden,,2:50 PM,0.19,2.86,0.29,1.0,20.0,31.3,48.2,,Autumn,,Good
Botanical Garden,,3:00 PM,0.0,2.86,0.29,11.0,1.0,32.1,47.8,,Autumn,,Good
Botanical Garden,,3:10 PM,0.0,0.0,0.29,17.0,17.0,32.3,47.39,,Autumn,,Moderate
Botanical Garden,,3:20 PM,0.0,2.86,0.29,19.0,19.0,32.1,46.99,,Autumn,,Moderate
Botanical Garden,,3:30 PM,0.0,0.0,0.29,21.0,31.0,32.2,46.59,,Autumn,,Moderate
Botanical Garden,,3:40 PM,0.0,2.86,0.29,22.0,22.0,32.1,46.18,,Autumn,,Moderate
Botanical Garden,,3:50 PM,0.0,2.86,0.29,29.0,29.0,31.2,45.78,,Autumn,,Moderate
Botanical Garden,,4:00 PM,0.0,2.86,0.29,19.0,29.0,32.6,45.37,,Autumn,,Moderate
Botanical Garden,,4:10 PM,0.0,0.0,0.13,2.0,11.0,32.7,44.97,,Autumn,,Good
Botanical Garden,,4:20 PM,0.0,2.86,0.0,12.0,27.0,32.8,44.57,,Autumn,,Good
Botanical Garden,,4:30 PM,0.0,2.86,0.57,6.0,21.0,30.8,44.16,,Autumn,,Good
Botanical Garden,,4:40 PM,0.0,0.0,0.54,8.0,11.0,31.1,43.76,,Autumn,,Good
Botanical Garden,,4:50 PM,0.0,0.0,0.51,9.0,18.0,31.2,43.35,,Autumn,,Good
Botanical Garden,,5:00 PM,0.0,2.86,0.48,8.0,19.0,31.3,42.95,,Autumn,,Good
Botanical Garden,,10:00 AM,0.0,0.0,0.42,21.0,35.0,31.2,42.55,,Autumn,,Moderate
Botanical Garden,,10:10 AM,0.0,0.0,0.42,20.0,33.0,30.0,42.14,,Autumn,,Moderate
Botanical Garden,,10:20 AM,0.41,0.0,0.43,19.0,30.0,30.3,41.74,,Autumn,,Moderate
Botanical Garden,,10:30 AM,0.38,2.86,0.43,25.0,29.0,30.4,41.33,,Autumn,,Moderate
Botanical Garden,,10:40 AM,0.35,0.0,0.43,21.0,31.0,30.5,40.93,,Autumn,,Moderate
Botanical Garden,,10:50 AM,0.32,0.0,0.44,25.0,33.0,30.6,40.53,,Autumn,,Moderate
Botanical Garden,,11:00 AM,0.0,0.0,0.44,18.0,34.0,31.0,40.12,,Autumn,,Moderate
Botanical Garden,,11:10 AM,0.0,0.0,0.44,20.0,30.0,31.0,39.72,,Autumn,,Moderate
Botanical Garden,,11:20 AM,0.0,0.0,0.44,21.0,33.0,30.54,39.31,,Autumn,,Moderate
Botanical Garden,,11:30 AM,0.0,0.0,0.45,23.0,31.0,31.0,38.91,,Autumn,,Moderate
Botanical Garden,,11:40 AM,0.0,2.86,0.45,22.0,33.0,31.4,38.51,,Autumn,,Moderate
Botanical Garden,,11:50 AM,0.0,2.86,0.45,23.0,30.0,31.7,38.1,,Autumn,,Moderate
Botanical Garden,,12:00 PM,0.41,0.0,0.46,24.0,33.0,31.7,37.7,,Autumn,,Moderate
Botanical Garden,,12:10 PM,0.38,0.0,0.46,23.0,31.0,31.5,37.29,,Autumn,,Moderate
Botanical Garden,,12:20 PM,0.35,0.0,0.46,23.0,32.0,31.9,36.89,,Autumn,,Moderate
Botanical Garden,,12:30 PM,0.32,0.0,0.46,22.0,32.0,32.1,36.49,,Autumn,,Moderate
Botanical Garden,,12:40 PM,0.0,0.0,0.47,21.0,32.0,31.61,36.08,,Autumn,,Moderate
Botanical Garden,,12:50 PM,1.25,0.0,0.47,19.0,32.0,32.1,35.68,,Autumn,,Moderate
Botanical Garden,,1:00 PM,0.0,0.0,0.47,22.0,31.0,32.1,35.27,,Autumn,,Moderate
Botanical Garden,,1:10 PM,0.0,2.86,0.48,13.0,28.0,32.3,34.87,,Autumn,,Moderate
Botanical Garden,,1:20 PM,0.0,2.86,0.48,16.0,2.0,32.5,34.47,,Autumn,,Moderate
Botanical Garden,,1:30 PM,0.0,0.0,0.48,22.0,32.0,32.2,34.06,,Autumn,,Moderate
Botanical Garden,,1:40 PM,0.0,0.0,0.49,20.0,30.0,32.3,33.66,,Autumn,,Moderate
Botanical Garden,,1:50 PM,0.0,0.0,0.49,17.0,31.0,32.1,33.25,,Autumn,,Moderate
Botanical Garden,,2:00 PM,0.0,2.86,0.49,21.0,29.0,32.23,32.85,,Autumn,,Moderate
Botanical Garden,,2:10 PM,0.26,0.0,0.49,1.0,1.0,32.1,32.45,,Autumn,,Good
Botanical Garden,,2:20 PM,0.25,2.86,0.5,3.0,1.0,31.7,32.04,,Autumn,,Good
Botanical Garden,,2:30 PM,0.23,2.86,0.5,2.0,2.0,31.7,31.64,,Autumn,,Good
Botanical Garden,,2:40 PM,0.21,2.86,0.5,1.0,26.0,31.3,31.23,,Autumn,,Good
Botanical Garden,,2:50 PM,0.19,0.0,0.51,4.0,20.0,30.0,30.83,,Autumn,,Good
Botanical Garden,,3:00 PM,0.17,0.0,0.51,5.0,15.0,30.1,30.43,,Autumn,,Good
Botanical Garden,,3:10 PM,0.0,0.0,0.51,0.0,15.0,30.2,30.02,,Autumn,,Good
Botanical Garden,,3:20 PM,0.0,0.0,0.51,1.0,11.0,31.01,29.62,,Autumn,,Good
Botanical Garden,,3:30 PM,0.0,0.0,0.52,1.0,12.0,31.31,29.21,,Autumn,,Good
Botanical Garden,,3:40 PM,0.0,0.0,0.52,8.0,13.0,,28.81,,Autumn,,Good
Botanical Garden,,3:50 PM,0.0,0.0,0.52,9.0,9.0,29.1,28.41,,Autumn,,Good
Botanical Garden,,4:00 PM,0.0,2.86,0.53,8.0,12.0,29.3,28.0,,Autumn,,Good
Botanical Garden,,4:10 PM,0.0,2.86,0.53,0.0,9.0,29.6,27.6,,Autumn,,Good
Botanical Garden,,4:20 PM,0.26,2.86,0.53,1.0,9.0,30.1,27.19,,Autumn,,Good
Botanical Garden,,4:30 PM,0.25,2.86,0.53,1.0,10.0,30.5,26.79,,Autumn,,Good
Botanical Garden,,4:40 PM,0.23,2.86,0.54,0.0,10.0,32.4,26.39,,Autumn,,Good
Botanical Garden,,4:50 PM,0.21,2.86,0.54,1.0,9.0,30.44,25.58,,Autumn,,Good
Botanical Garden,,5:00 PM,0.19,5.72,0.54,1.0,11.0,32.1,25.17,,Autumn,,Good
Botanical garden (other side),2023-03-07,10:00 AM,0.0,2.86,0.55,8.0,12.0,32.2,24.77,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,10:10 AM,0.0,2.86,0.55,8.0,9.0,32.1,38.17,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,10:20 AM,0.0,0.0,0.56,8.0,9.0,32.4,33.3,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,10:30 AM,0.0,2.86,0.56,8.0,10.0,32.3,29.06,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,10:40 AM,1.25,0.0,0.56,8.0,10.0,32.2,27.38,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,10:50 AM,0.0,0.0,0.56,9.0,9.0,32.5,36.83,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:00 AM,0.0,0.0,0.57,8.0,11.0,32.26,53.04,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:10 AM,0.0,0.0,0.57,10.0,15.0,32.5,64.06,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:20 AM,0.0,0.0,0.57,10.0,11.0,32.4,70.69,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:30 AM,0.0,0.0,0.58,10.0,12.0,32.3,75.36,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:40 AM,0.26,2.86,0.58,8.0,8.0,32.7,75.85,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,11:50 AM,0.25,2.86,0.58,9.0,9.0,32.5,75.33,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,12:00 PM,0.23,0.0,0.58,8.0,12.0,32.6,79.55,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,12:10 PM,0.21,2.86,0.59,17.0,33.0,32.8,82.72,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,12:20 PM,0.19,2.86,0.59,23.0,32.0,32.54,79.76,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,12:30 PM,0.17,0.0,0.59,22.0,32.0,32.8,76.52,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,12:40 PM,0.0,0.0,0.6,23.0,32.0,32.9,80.18,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,12:50 PM,1.25,0.0,0.6,24.0,32.0,33.0,86.74,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:00 PM,0.0,2.86,0.6,22.0,31.0,33.2,89.14,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:10 PM,0.0,0.0,0.6,22.0,31.0,33.5,51.92,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:20 PM,0.0,2.86,0.61,22.0,32.0,33.5,52.15,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:30 PM,0.0,0.0,0.61,22.0,32.0,33.5,52.37,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:40 PM,0.0,0.0,0.61,22.0,32.0,33.2,52.59,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,1:50 PM,0.0,0.0,0.62,21.0,31.0,33.5,52.81,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:00 PM,0.26,0.0,0.62,21.0,32.0,33.6,53.03,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:10 PM,0.25,0.0,0.62,22.0,27.0,33.8,53.25,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:20 PM,0.23,0.0,0.63,21.0,28.0,34.1,53.47,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:30 PM,0.21,0.0,0.63,21.0,27.0,35.3,53.69,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:40 PM,0.19,0.0,0.63,15.0,26.0,37.3,53.91,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,2:50 PM,0.17,0.0,0.63,12.0,20.0,37.1,54.13,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,3:00 PM,0.0,2.86,0.64,11.0,15.0,34.96,54.35,3.0,Spring,,Good
Botanical garden (other side),2023-03-07,3:10 PM,0.0,0.0,0.64,25.0,33.0,37.1,54.58,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,3:20 PM,0.0,0.0,0.64,25.0,33.0,37.3,54.8,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,3:30 PM,0.0,0.0,0.65,23.0,32.0,38.1,55.02,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,3:40 PM,0.0,0.0,0.0,23.0,33.0,36.6,55.24,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,3:50 PM,0.0,2.86,0.17,23.0,33.0,34.5,55.46,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:00 PM,0.0,2.86,0.17,24.0,33.0,34.1,55.68,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:10 PM,0.0,2.86,0.17,25.0,35.0,34.1,55.9,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:20 PM,0.0,0.0,0.17,24.0,33.0,35.97,56.12,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:30 PM,0.0,0.0,0.17,25.0,35.0,34.1,56.34,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:40 PM,0.0,2.86,0.17,23.0,34.0,34.2,56.56,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,4:50 PM,0.26,0.0,0.17,25.0,36.0,34.2,56.78,3.0,Spring,,Moderate
Botanical garden (other side),2023-03-07,5:00 PM,0.25,0.0,0.17,25.0,34.0,33.8,57.0,3.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:00 AM,0.23,2.86,0.17,22.0,35.0,33.9,57.23,4.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:10 AM,0.21,0.0,0.0,25.0,31.0,33.8,57.45,4.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:20 AM,0.19,0.0,0.0,23.0,33.0,35.6,57.67,4.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:30 AM,0.17,2.86,0.29,25.0,33.0,35.7,57.89,4.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:40 AM,0.0,0.0,0.29,23.0,31.0,34.5,58.11,4.0,Spring,,Moderate
Botanical garden (other side),2023-04-07,10:50 AM,0.0,2.86,0.29,22.0,33.0,34.6,58.33,4.0,Spring,,Moderate
